Sample Name,Peak Number,Name,RT,Area,Height,% Area,Total Area,Int Type,RRT,Sample Base Name
DPS21017-2,5,7,0.722,1648,167,0.0157,10473574,VV,0.045431663730178706,DPS21017
DPS21017-2,6,7,0.961,2346,202,0.0224,10473574,VB,0.060470677070224015,DPS21017
DPS21017-2,7,10,0.166,1203,87,0.0115,10473574,BV,0.01044550717342059,DPS21017
DPS21017-2,8,10,0.886,476,15,0.0045,10473574,VB,0.05575132141958218,DPS21017
DPS21017-2,9,12,0.208,661,41,0.0063,10473574,BV,0.013088346337780015,DPS21017
DPS21017-2,10,DP-IMP-3,13.022,1469,60,0.014,10473574,VV,0.8194059904354393,DPS21017
DPS21017-2,11,13,0.634,1739,68,0.0166,10473574,VV,0.03989428643342562,DPS21017
DPS21017-2,12,DP-IMP-2,14.33,439,15,0.0042,10473574,VB,0.9017115529826328,DPS21017
DPS21017-2,13,DP72,15.892,10391452,243568,99.2159,10473574,BV,1.0,DPS21017
DPS21017-2,14,19,0.185,4555,114,0.0435,10473574,VV,0.011641077271583186,DPS21017
DPS21017-2,15,20,0.25,1945,68,0.0186,10473574,VV,0.015731185502139443,DPS21017
DPS21017-2,16,DP-IMP-1,20.984,50430,1929,0.4815,10473574,VV,1.3204127863075763,DPS21017
DPS21017-2,17,26,0.815,319,11,0.003,10473574,BB,0.05128366473697458,DPS21017
DPS21017-2,18,33,0.498,412,58,0.0039,10473574,BB,0.03133652152026177,DPS21017
DPS21017-2,19,34,0.392,1944,180,0.0186,10473574,BB,0.024666498867354645,DPS21017
DPS21017-2,20,35,0.349,708,64,0.0068,10473574,BB,0.02196073496098666,DPS21017
DPS21017-3,1,5,0.337,194,21,0.0019,10468399,BV,0.021204303781539043,DPS21017
DPS21017-3,21,36,0.171,3036,133,0.029,10468399,BB,0.010759453847605864,DPS21017
DPS21017-3,2,5,0.559,177,17,0.0017,10468399,VB,0.035172717548606305,DPS21017
DPS21017-3,22,36,0.856,582,72,0.0056,10468399,BB,0.05386019002076386,DPS21017
DPS21017-3,3,5,0.966,152,14,0.0015,10468399,BB,0.06078147612156295,DPS21017
DPS21017-3,23,37,0.372,3276,361,0.0313,10468399,BB,0.023406531177247843,DPS21017
DPS21017-3,4,7,0.519,2101,211,0.0201,10468399,BV,0.032655886239224816,DPS21017
DPS21017-3,24,37,0.835,2163,275,0.0207,10468399,BB,0.052538853583338575,DPS21017
DPS21017-3,5,7,0.723,1620,163,0.0155,10468399,VV,0.0454917259170704,DPS21017
DPS21017-3,6,7,0.962,2351,202,0.0225,10468399,VB,0.060529792990624796,DPS21017
DPS21017-3,7,10,0.166,1216,87,0.0116,10468399,BV,0.010444849933933178,DPS21017
DPS21017-3,8,11,0.065,582,18,0.0056,10468399,VB,0.004089850877744919,DPS21017
DPS21017-3,9,12,0.21,625,38,0.006,10468399,BV,0.013213364374252815,DPS21017
DPS21017-3,10,DP-IMP-3,13.018,1415,57,0.0135,10468399,VV,0.8191027496382055,DPS21017
DPS21017-3,11,13,0.629,1614,65,0.0154,10468399,VV,0.039577172340023906,DPS21017
DPS21017-3,12,DP-IMP-2,14.332,255,12,0.0024,10468399,VB,0.9017806581513874,DPS21017
DPS21017-3,13,DP72,15.893,10386944,243574,99.2219,10468399,BV,1.0,DPS21017
DPS21017-3,14,19,0.173,4221,111,0.0403,10468399,VV,0.010885295413074937,DPS21017
DPS21017-3,15,20,0.252,1997,66,0.0191,10468399,VV,0.015856037249103377,DPS21017
DPS21017-3,16,DP-IMP-1,20.984,50414,1937,0.4816,10468399,VV,1.320329704901529,DPS21017
DPS21017-3,17,26,0.819,429,12,0.0041,10468399,BB,0.051532121059585975,DPS21017
DPS21017-3,18,33,0.498,417,59,0.004,10468399,BB,0.03133454980179953,DPS21017
DPS21017-3,19,34,0.392,1919,179,0.0183,10468399,BB,0.024664946831938588,DPS21017
DPS21017-3,20,35,0.348,696,62,0.0066,10468399,BB,0.02189643239161895,DPS21017
DPS21018-1,1,5,0.336,219,22,0.0021,10475067,BV,0.021138722868826676,DPS21018
DPS21018-1,21,36,0.185,2929,130,0.028,10475067,BB,0.011638880150990879,DPS21018
DPS21018-1,2,5,0.548,175,17,0.0017,10475067,VB,0.03447625039320541,DPS21018
DPS21018-1,22,36,0.861,736,96,0.007,10475067,BB,0.05416797735136836,DPS21018
DPS21018-1,3,5,0.955,121,11,0.0012,10475067,BB,0.06008178672538534,DPS21018
DPS21018-1,23,37,0.378,3207,351,0.0306,10475067,BB,0.02378106322743001,DPS21018
DPS21018-1,4,7,0.519,2133,218,0.0204,10475067,BV,0.03265177728845549,DPS21018
DPS21018-1,24,37,0.84,2229,283,0.0213,10475067,BB,0.05284680717206669,DPS21018
DPS21018-1,5,7,0.725,1663,160,0.0159,10475067,VV,0.04561182761874803,DPS21018
DPS21018-1,6,7,0.963,2065,178,0.0197,10475067,VB,0.0605850896508336,DPS21018
DPS21018-1,7,10,0.167,1041,77,0.0099,10475067,BB,0.010506448568732306,DPS21018
DPS21018-1,8,11,0.085,552,18,0.0053,10475067,BB,0.005347593582887701,DPS21018
DPS21018-1,9,12,0.213,349,23,0.0033,10475067,BV,0.013400440390059767,DPS21018
DPS21018-1,10,DP-IMP-3,13.017,1087,47,0.0104,10475067,VV,0.8189367725699905,DPS21018
DPS21018-1,11,13,0.614,1373,51,0.0131,10475067,VV,0.03862849952815351,DPS21018
DPS21018-1,12,DP-IMP-2,14.325,156,7,0.0015,10475067,VV,0.9012268008807801,DPS21018
DPS21018-1,13,DP72,15.895,10393267,244025,99.2191,10475067,BV,1.0,DPS21018
DPS21018-1,14,19,0.199,5056,127,0.0483,10475067,VV,0.012519660270525323,DPS21018
DPS21018-1,15,20,0.253,1878,64,0.0179,10475067,VV,0.01591695501730104,DPS21018
DPS21018-1,16,DP-IMP-1,20.987,51603,1992,0.4926,10475067,VV,1.3203523120478138,DPS21018
DPS21018-1,17,26,0.826,340,11,0.0032,10475067,BB,0.05196602705253224,DPS21018
DPS21018-1,18,33,0.504,383,53,0.0037,10475067,BB,0.031708084303240014,DPS21018
DPS21018-1,19,34,0.404,2035,194,0.0194,10475067,BB,0.025416797735136838,DPS21018
DPS21018-1,20,35,0.357,469,51,0.0045,10475067,BB,0.022459893048128343,DPS21018
DPS21018-2,1,5,0.338,213,23,0.002,10465138,BV,0.021259198691741622,DPS21018
DPS21018-2,21,36,0.168,2512,119,0.024,10465138,BB,0.010566702308321279,DPS21018
DPS21018-2,2,5,0.554,171,17,0.0016,10465138,VB,0.03484495880244041,DPS21018
DPS21018-2,22,36,0.852,438,76,0.0042,10465138,BB,0.05358827599220077,DPS21018
DPS21018-2,3,5,0.96,137,13,0.0013,10465138,BB,0.060381156047550164,DPS21018
DPS21018-2,23,37,0.372,2843,336,0.0272,10465138,BB,0.02339769796842569,DPS21018
DPS21018-2,4,7,0.52,2178,221,0.0208,10465138,BV,0.03270645952575634,DPS21018
DPS21018-2,24,37,0.835,2151,278,0.0206,10465138,BB,0.05251902635385873,DPS21018
DPS21018-2,5,7,0.726,1715,164,0.0164,10465138,VV,0.04566324926095981,DPS21018
DPS21018-2,6,7,0.964,2080,178,0.0199,10465138,VB,0.060632744197748285,DPS21018
DPS21018-2,7,10,0.169,1100,77,0.0105,10465138,BV,0.010629599345870811,DPS21018
DPS21018-2,8,11,0.063,596,19,0.0057,10465138,VB,0.003962513365620479,DPS21018
DPS21018-2,9,12,0.214,524,30,0.005,10465138,BV,0.013459966035599723,DPS21018
DPS21018-2,10,DP-IMP-3,13.025,1188,50,0.0114,10465138,VV,0.8192339140826468,DPS21018
DPS21018-2,11,13,0.637,1427,53,0.0136,10465138,VV,0.04006541291905152,DPS21018
DPS21018-2,12,DP-IMP-2,14.306,259,10,0.0025,10465138,VB,0.8998050191835965,DPS21018
DPS21018-2,13,DP72,15.899,10383629,243688,99.2211,10465138,BV,1.0,DPS21018
DPS21018-2,14,19,0.203,4953,126,0.0473,10465138,VV,0.01276809862255488,DPS21018
DPS21018-2,15,20,0.254,1936,66,0.0185,10465138,VV,0.01597584753758098,DPS21018
DPS21018-2,16,DP-IMP-1,20.989,51843,1990,0.4954,10465138,VV,1.320145921127115,DPS21018
DPS21018-2,17,26,0.812,464,12,0.0044,10465138,BB,0.05107239449021952,DPS21018
DPS21018-2,18,33,0.499,268,43,0.0026,10465138,BB,0.03138562173721618,DPS21018
DPS21018-2,19,34,0.4,2017,195,0.0193,10465138,BB,0.02515881501981257,DPS21018
DPS21018-2,20,35,0.349,496,51,0.0047,10465138,BB,0.021951066104786466,DPS21018
DPS21018-3,1,5,0.336,219,22,0.0021,10475463,BV,0.0211307464939312,DPS21018
DPS21018-3,21,36,0.158,2705,125,0.0258,10475463,BB,0.009936481982265266,DPS21018
DPS21018-3,2,5,0.549,176,17,0.0017,10475463,VB,0.0345261304320483,DPS21018
DPS21018-3,22,36,0.846,467,79,0.0045,10475463,BB,0.0532042009936482,DPS21018
DPS21018-3,3,5,0.961,121,14,0.0012,10475463,BB,0.06043645053770203,DPS21018
DPS21018-3,23,37,0.367,2751,332,0.0263,10475463,BB,0.02308030941450223,DPS21018
DPS21018-3,4,7,0.518,2145,218,0.0205,10475463,BV,0.032576567511477264,DPS21018
DPS21018-3,24,37,0.83,2057,273,0.0196,10475463,BB,0.05219797497012766,DPS21018
DPS21018-3,5,7,0.725,1700,163,0.0162,10475463,VV,0.045594616690774165,DPS21018
DPS21018-3,6,7,0.963,2104,178,0.0201,10475463,VB,0.060562228790642096,DPS21018
DPS21018-3,7,10,0.165,1096,76,0.0105,10475463,BV,0.0103767058675555,DPS21018
DPS21018-3,8,11,0.078,561,18,0.0054,10475463,VB,0.0049053518646626,DPS21018
DPS21018-3,9,12,0.212,438,28,0.0042,10475463,BV,0.013332494811647066,DPS21018
DPS21018-3,10,DP-IMP-3,13.036,1168,49,0.0111,10475463,VV,0.8198226526633545,DPS21018
DPS21018-3,11,13,0.637,1499,55,0.0143,10475463,VV,0.04006037356141123,DPS21018
DPS21018-3,12,DP-IMP-2,14.327,202,9,0.0019,10475463,VB,0.9010125149361675,DPS21018
DPS21018-3,13,DP72,15.901,10394033,243132,99.2227,10475463,BV,1.0,DPS21018
DPS21018-3,14,19,0.192,5265,129,0.0503,10475463,VV,0.0120747122822464,DPS21018
DPS21018-3,15,20,0.244,1967,64,0.0188,10475463,VV,0.015344946858688133,DPS21018
DPS21018-3,16,DP-IMP-1,20.991,51696,1991,0.4935,10475463,VV,1.3201056537324696,DPS21018
DPS21018-3,17,26,0.831,397,12,0.0038,10475463,BB,0.0522608640965977,DPS21018
DPS21018-3,18,33,0.493,297,45,0.0028,10475463,BB,0.03100433934972643,DPS21018
DPS21018-3,19,34,0.392,1974,194,0.0188,10475463,BB,0.024652537576253068,DPS21018
DPS21018-3,20,35,0.341,423,46,0.004,10475463,BB,0.02144519212628137,DPS21018
DPS21019-1,1,5,0.25,443,27,0.0042,10509138,BV,0.016130072907929543,DPS21019
DPS21019-1,21,36,0.811,804,108,0.0077,10509138,BB,0.05232595651332344,DPS21019
DPS21019-1,2,5,0.835,100,10,0.001,10509138,VB,0.053874443512484674,DPS21019
DPS21019-1,22,37,0.333,4982,442,0.0474,10509138,BB,0.021485257113362154,DPS21019
DPS21019-1,3,7,0.427,2102,209,0.02,10509138,BR,0.027550164526743658,DPS21019
DPS21019-1,23,37,0.807,3966,389,0.0377,10509138,BB,0.05206787534679657,DPS21019
DPS21019-1,4,7,0.589,1494,171,0.0142,10509138,RV,0.038002451771082,DPS21019
DPS21019-1,5,7,0.836,1854,162,0.0176,10509138,VB,0.05393896380411639,DPS21019
DPS21019-1,6,9,0.973,1056,70,0.01,10509138,BB,0.06277824375766178,DPS21019
DPS21019-1,7,10,0.708,574,19,0.0055,10509138,BB,0.045680366475256466,DPS21019
DPS21019-1,8,12,0.007,412,24,0.0039,10509138,BV,0.0004516420414220272,DPS21019
DPS21019-1,9,DP-IMP-3,12.761,1283,54,0.0122,10509138,VV,0.8233434415123556,DPS21019
DPS21019-1,10,13,0.29,1315,54,0.0125,10509138,VV,0.018710884573198267,DPS21019
DPS21019-1,11,DP-IMP-2,14.106,248,10,0.0024,10509138,VB,0.9101232337570165,DPS21019
DPS21019-1,12,DP72,15.499,10424758,257391,99.1971,10509138,BV,1.0,DPS21019
DPS21019-1,13,18,0.664,5576,126,0.0531,10509138,VV,0.042841473643460866,DPS21019
DPS21019-1,14,19,0.912,1327,54,0.0126,10509138,VV,0.05884250596812698,DPS21019
DPS21019-1,15,DP-IMP-1,20.58,51508,2037,0.4901,10509138,VV,1.32782760178076,DPS21019
DPS21019-1,16,26,0.323,471,16,0.0045,10509138,BB,0.02084005419704497,DPS21019
DPS21019-1,17,33,0.381,304,37,0.0029,10509138,BB,0.024582231111684623,DPS21019
DPS21019-1,18,34,0.318,2129,203,0.0203,10509138,BB,0.020517452738886378,DPS21019
DPS21019-1,19,35,0.287,785,55,0.0075,10509138,BB,0.018517323698303115,DPS21019
DPS21019-1,20,36,0.262,1645,107,0.0157,10509138,BB,0.016904316407510164,DPS21019
DPS21019-2,1,5,0.256,399,26,0.0038,10544014,BV,0.016517194657719853,DPS21019
DPS21019-2,21,36,0.807,783,107,0.0074,10544014,BB,0.05206787534679657,DPS21019
DPS21019-2,2,5,0.852,96,10,0.0009,10544014,VB,0.05497128847022388,DPS21019
DPS21019-2,22,37,0.33,4740,432,0.045,10544014,BB,0.021291696238467,DPS21019
DPS21019-2,3,7,0.428,2148,214,0.0204,10544014,BR,0.02761468481837538,DPS21019
DPS21019-2,23,37,0.804,4240,404,0.0402,10544014,BB,0.05187431447190141,DPS21019
DPS21019-2,4,7,0.589,1520,173,0.0144,10544014,RV,0.038002451771082,DPS21019
DPS21019-2,5,7,0.836,1910,164,0.0181,10544014,VB,0.05393896380411639,DPS21019
DPS21019-2,6,9,0.972,1061,70,0.0101,10544014,BB,0.06271372346603006,DPS21019
DPS21019-2,7,10,0.859,542,19,0.0051,10544014,BB,0.05542293051164591,DPS21019
DPS21019-2,8,12,0.015,349,22,0.0033,10544014,BV,0.0009678043744757726,DPS21019
DPS21019-2,9,DP-IMP-3,12.772,1206,53,0.0114,10544014,VV,0.8240531647203045,DPS21019
DPS21019-2,10,13,0.282,1295,55,0.0123,10544014,VV,0.018194722240144522,DPS21019
DPS21019-2,11,DP-IMP-2,14.106,226,11,0.0021,10544014,VB,0.9101232337570165,DPS21019
DPS21019-2,12,DP72,15.499,10459021,257827,99.1939,10544014,BV,1.0,DPS21019
DPS21019-2,13,18,0.671,4868,113,0.0462,10544014,VV,0.043293115684882894,DPS21019
DPS21019-2,14,19,0.908,1347,53,0.0128,10544014,VV,0.0585844248016001,DPS21019
DPS21019-2,15,DP-IMP-1,20.581,51543,2043,0.4888,10544014,VV,1.3278921220723916,DPS21019
DPS21019-2,16,26,0.369,497,16,0.0047,10544014,BB,0.023807987612104006,DPS21019
DPS21019-2,17,33,0.375,296,37,0.0028,10544014,BB,0.024195109361894316,DPS21019
DPS21019-2,18,34,0.313,2104,201,0.02,10544014,BB,0.020194851280727788,DPS21019
DPS21019-2,19,35,0.281,663,50,0.0063,10544014,BB,0.01813020194851281,DPS21019
DPS21019-2,20,36,0.25,3159,171,0.03,10544014,BB,0.016130072907929543,DPS21019
DPS21019-3,1,5,0.254,437,28,0.0041,10609386,BV,0.016391326794011358,DPS21019
DPS21019-3,21,36,0.804,804,110,0.0076,10609386,BB,0.051884357253484774,DPS21019
DPS21019-3,2,5,0.857,135,12,0.0013,10609386,VB,0.05530459473412493,DPS21019
DPS21019-3,22,37,0.328,4920,428,0.0464,10609386,BB,0.021166752710376872,DPS21019
DPS21019-3,3,7,0.43,2125,213,0.02,10609386,BR,0.02774909654104285,DPS21019
DPS21019-3,23,37,0.801,3925,392,0.037,10609386,BB,0.051690758905524006,DPS21019
DPS21019-3,4,7,0.593,1536,173,0.0145,10609386,RV,0.038267940113577696,DPS21019
DPS21019-3,5,7,0.839,1928,165,0.0182,10609386,VB,0.05414300464636035,DPS21019
DPS21019-3,6,9,0.974,1094,71,0.0103,10609386,BB,0.06285493030459473,DPS21019
DPS21019-3,7,10,0.85,575,20,0.0054,10609386,BB,0.05485286525554982,DPS21019
DPS21019-3,8,12,0.003,432,24,0.0041,10609386,BV,0.00019359834796076406,DPS21019
DPS21019-3,9,DP-IMP-3,12.772,1313,54,0.0124,10609386,VV,0.8242127000516262,DPS21019
DPS21019-3,10,13,0.285,1311,56,0.0124,10609386,VV,0.018391843056272585,DPS21019
DPS21019-3,11,DP-IMP-2,14.16,322,14,0.003,10609386,VB,0.9137842023748064,DPS21019
DPS21019-3,12,DP72,15.496,10521586,259430,99.1724,10609386,BV,1.0,DPS21019
DPS21019-3,13,18,0.665,5901,129,0.0556,10609386,VV,0.042914300464636033,DPS21019
DPS21019-3,14,19,0.914,1417,58,0.0134,10609386,VV,0.058982963345379454,DPS21019
DPS21019-3,15,DP-IMP-1,20.583,52536,2068,0.4952,10609386,VV,1.3282782653588021,DPS21019
DPS21019-3,16,26,0.351,456,15,0.0043,10609386,BB,0.022651006711409395,DPS21019
DPS21019-3,17,33,0.371,318,40,0.003,10609386,BB,0.023941662364481156,DPS21019
DPS21019-3,18,34,0.309,2224,210,0.021,10609386,BB,0.019940629839958698,DPS21019
DPS21019-3,19,35,0.276,779,55,0.0073,10609386,BB,0.017811048012390297,DPS21019
DPS21019-3,20,36,0.249,3310,178,0.0312,10609386,BB,0.016068662880743417,DPS21019
DPS21020-1,1,5,0.25,442,31,0.0042,10500273,BB,0.016127991742468227,DPS21020
DPS21020-1,21,37,0.329,4691,421,0.0447,10500273,BB,0.02122443713308819,DPS21020
DPS21020-1,2,5,0.856,102,10,0.001,10500273,BB,0.05522224372621121,DPS21020
DPS21020-1,22,37,0.797,3481,358,0.0332,10500273,BB,0.051416037674988715,DPS21020
DPS21020-1,3,7,0.426,1967,192,0.0187,10500273,BR,0.02748209792916586,DPS21020
DPS21020-1,4,7,0.59,1450,167,0.0138,10500273,RV,0.038062060512225014,DPS21020
DPS21020-1,5,7,0.834,1600,140,0.0152,10500273,VB,0.05380298045287401,DPS21020
DPS21020-1,6,9,0.96,1266,77,0.0121,10500273,BV,0.061931488291077995,DPS21020
DPS21020-1,7,10,0.837,486,17,0.0046,10500273,VB,0.05399651635378363,DPS21020
DPS21020-1,8,11,0.999,290,18,0.0028,10500273,BV,0.06444745500290304,DPS21020
DPS21020-1,9,DP-IMP-3,12.766,1227,51,0.0117,10500273,VV,0.8235597703373976,DPS21020
DPS21020-1,10,13,0.297,1013,49,0.0096,10500273,VV,0.019160054190052254,DPS21020
DPS21020-1,11,DP-IMP-2,14.125,233,9,0.0022,10500273,VB,0.911231533449455,DPS21020
DPS21020-1,12,DP72,15.501,10420083,257270,99.2363,10500273,BV,1.0,DPS21020
DPS21020-1,13,18,0.677,5357,119,0.051,10500273,VV,0.04367460163860397,DPS21020
DPS21020-1,14,19,0.862,1095,47,0.0104,10500273,VV,0.05560931552803045,DPS21020
DPS21020-1,15,DP-IMP-1,20.583,47706,1877,0.4543,10500273,VV,1.327849816140894,DPS21020
DPS21020-1,16,26,0.361,529,18,0.005,10500273,BB,0.023288820076124123,DPS21020
DPS21020-1,17,34,0.315,2420,195,0.023,10500273,BB,0.020321269595509967,DPS21020
DPS21020-1,18,35,0.28,634,49,0.006,10500273,BB,0.018063350751564417,DPS21020
DPS21020-1,19,36,0.256,3414,204,0.0325,10500273,BB,0.016515063544287466,DPS21020
DPS21020-1,20,36,0.805,789,104,0.0075,10500273,BB,0.0519321334107477,DPS21020
DPS21020-2,1,5,0.247,433,31,0.0041,10522800,BV,0.01593342794478132,DPS21020
DPS21020-2,21,37,0.327,5219,438,0.0496,10522800,BB,0.02109405238033802,DPS21020
DPS21020-2,2,5,0.838,114,11,0.0011,10522800,VB,0.054057540962456456,DPS21020
DPS21020-2,22,37,0.795,3125,344,0.0297,10522800,BB,0.05128370532834473,DPS21020
DPS21020-2,3,7,0.425,1972,192,0.0187,10522800,BR,0.027415817313894978,DPS21020
DPS21020-2,4,7,0.588,1464,168,0.0139,10522800,RV,0.03793058960134176,DPS21020
DPS21020-2,5,7,0.834,1620,142,0.0154,10522800,VB,0.05379950974067862,DPS21020
DPS21020-2,6,9,0.961,1240,78,0.0118,10522800,BB,0.061992001032124884,DPS21020
DPS21020-2,7,10,0.855,447,16,0.0042,10522800,BB,0.055154173655012254,DPS21020
DPS21020-2,8,12,0.015,375,21,0.0036,10522800,BV,0.0009676170816668816,DPS21020
DPS21020-2,9,DP-IMP-3,12.763,1225,50,0.0116,10522800,VV,0.8233131208876273,DPS21020
DPS21020-2,10,13,0.311,1073,50,0.0102,10522800,VV,0.02006192749322668,DPS21020
DPS21020-2,11,DP-IMP-2,14.168,224,10,0.0021,10522800,VB,0.9139465875370919,DPS21020
DPS21020-2,12,DP72,15.502,10443215,257489,99.2437,10522800,BV,1.0,DPS21020
DPS21020-2,13,18,0.648,5029,116,0.0478,10522800,VV,0.04180105792800929,DPS21020
DPS21020-2,14,19,0.852,1204,44,0.0114,10522800,VV,0.054960650238678875,DPS21020
DPS21020-2,15,DP-IMP-1,20.584,47729,1885,0.4536,10522800,VV,1.3278286672687394,DPS21020
DPS21020-2,16,26,0.364,525,17,0.005,10522800,BB,0.023480841181782994,DPS21020
DPS21020-2,17,34,0.312,1895,184,0.018,10522800,BB,0.020126435298671138,DPS21020
DPS21020-2,18,35,0.275,685,50,0.0065,10522800,BB,0.017739646497226164,DPS21020
DPS21020-2,19,36,0.253,3197,196,0.0304,10522800,BB,0.01632047477744807,DPS21020
DPS21020-2,20,36,0.802,791,104,0.0075,10522800,BB,0.05173525996645594,DPS21020
DPS21020-3,1,5,0.251,457,32,0.0043,10534876,BV,0.01619041475843385,DPS21020
DPS21020-3,21,37,0.327,5488,447,0.0521,10534876,BB,0.021092691737083145,DPS21020
DPS21020-3,2,5,0.839,132,12,0.0013,10534876,VB,0.05411855769850996,DPS21020
DPS21020-3,22,37,0.796,2981,340,0.0283,10534876,BB,0.051344900986905764,DPS21020
DPS21020-3,3,7,0.426,2035,200,0.0193,10534876,BR,0.027478552538218407,DPS21020
DPS21020-3,4,7,0.592,1486,169,0.0141,10534876,RV,0.038186157517899756,DPS21020
DPS21020-3,5,7,0.835,1633,142,0.0155,10534876,VB,0.05386054312068632,DPS21020
DPS21020-3,6,9,0.961,1227,77,0.0116,10534876,BB,0.0619880023221312,DPS21020
DPS21020-3,7,10,0.837,419,16,0.004,10534876,BB,0.05398955040959814,DPS21020
DPS21020-3,8,12,0.007,418,25,0.004,10534876,BV,0.00045152551119138234,DPS21020
DPS21020-3,9,DP-IMP-3,12.773,1241,50,0.0118,10534876,VV,0.8239050506353609,DPS21020
DPS21020-3,10,13,0.311,1068,50,0.0101,10534876,VV,0.02006063342578856,DPS21020
DPS21020-3,11,DP-IMP-2,14.163,193,10,0.0018,10534876,VB,0.9135651164290782,DPS21020
DPS21020-3,12,DP72,15.503,10455307,258170,99.2447,10534876,BV,1.0,DPS21020
DPS21020-3,13,18,0.661,5162,117,0.049,10534876,VV,0.04263690898535767,DPS21020
DPS21020-3,14,19,0.865,922,42,0.0088,10534876,VV,0.05579565245436367,DPS21020
DPS21020-3,15,DP-IMP-1,20.586,47518,1882,0.4511,10534876,VV,1.3278720247693994,DPS21020
DPS21020-3,16,26,0.346,582,19,0.0055,10534876,VB,0.022318260981745466,DPS21020
DPS21020-3,17,34,0.311,1947,189,0.0185,10534876,BB,0.02006063342578856,DPS21020
DPS21020-3,18,35,0.274,639,49,0.0061,10534876,BB,0.017673998580919822,DPS21020
DPS21020-3,19,36,0.255,3233,197,0.0307,10534876,BB,0.016448429336257498,DPS21020
DPS21020-3,20,36,0.802,788,104,0.0075,10534876,BB,0.051731922853641234,DPS21020
DPS21021-1,1,5,0.167,380,30,0.0036,10463834,BV,0.010976731957407651,DPS21021
DPS21021-1,21,36,0.193,331,54,0.0032,10463834,BB,0.012685684238201657,DPS21021
DPS21021-1,2,7,0.362,3136,182,0.03,10463834,BV,0.02379387406336269,DPS21021
DPS21021-1,22,36,0.722,211,43,0.002,10463834,BB,0.047456290258971995,DPS21021
DPS21021-1,3,7,0.752,1363,124,0.013,10463834,VV,0.04942815827527278,DPS21021
DPS21021-1,23,37,0.256,2350,284,0.0225,10463834,BB,0.016826607072433285,DPS21021
DPS21021-1,4,8,0.29,146,11,0.0014,10463834,VB,0.01906139082424083,DPS21021
DPS21021-1,24,37,0.72,1985,263,0.019,10463834,BB,0.04732483239121861,DPS21021
DPS21021-1,5,9,0.857,1289,57,0.0123,10463834,BB,0.056329696332325485,DPS21021
DPS21021-1,6,10,0.688,488,19,0.0047,10463834,BV,0.04522150650716445,DPS21021
DPS21021-1,7,11,0.846,366,23,0.0035,10463834,VB,0.05560667805968187,DPS21021
DPS21021-1,8,DP-IMP-3,12.581,1093,45,0.0104,10463834,BV,0.8269357171026686,DPS21021
DPS21021-1,9,13,0.094,687,35,0.0066,10463834,VB,0.006178519784409097,DPS21021
DPS21021-1,10,DP-IMP-2,14.075,134,7,0.0013,10463834,BB,0.9251347443144472,DPS21021
DPS21021-1,11,DP72,15.214,10386342,248398,99.2594,10463834,BV,1.0,DPS21021
DPS21021-1,12,18,0.425,5200,121,0.0497,10463834,VV,0.02793479689759432,DPS21021
DPS21021-1,13,19,0.431,751,36,0.0072,10463834,VV,0.028329170500854477,DPS21021
DPS21021-1,14,DP-IMP-1,20.274,53365,2121,0.51,10463834,VV,1.3325884054160642,DPS21021
DPS21021-1,15,26,0.172,584,18,0.0056,10463834,VV,0.011305376626791113,DPS21021
DPS21021-1,16,28,0.221,690,13,0.0066,10463834,VB,0.014526094386749048,DPS21021
DPS21021-1,17,33,0.766,156,23,0.0015,10463834,BB,0.05034836334954647,DPS21021
DPS21021-1,18,34,0.189,1426,147,0.0136,10463834,BB,0.012422768502694886,DPS21021
DPS21021-1,19,35,0.174,316,46,0.003,10463834,BB,0.011436834494544497,DPS21021
DPS21021-1,20,35,0.834,1042,52,0.01,10463834,BB,0.054817930853161556,DPS21021
DPS21021-2,1,5,0.167,384,28,0.0037,10510362,BV,0.010981784704412441,DPS21021
DPS21021-2,21,36,0.207,366,57,0.0035,10510362,BB,0.013612152298283683,DPS21021
DPS21021-2,2,7,0.359,3162,185,0.0301,10510362,BV,0.023607549154994408,DPS21021
